SMILES,M1_alpha_ve,M1_beta_ve,M2_ve,R_ve,ABC_ve,GA_ve,H_ve,X_ve,HM1_ve,HM2_ve,F_ve,F1_ve,ReZG3_ve,AG_ve,ISI_ve,T_ve,ID_ve,ZD_ve,mM1_ve,T_ev,M_ev,F_ev,mM_ev,ID_ev,R_ev,RR_ev,Tm
c1cc(c(cc1C(C(=O)O)O)F)F,31.52152562434557,55.65544969317489,29.63247969024408,25.632119593095275,7.973742731507403,25.438999052888278,24.968958943408662,17.954110946619416,122.30801062917931,37.92204328598677,63.04305124869114,37.14866613778962,67.03611738734229,26.600115690266865,13.412201433514024,27.827724846587437,26.34414568636257,25.861875344758236,29.772643699044018,38.87585593121474,119.4357726465809,376.6704449602581,1.5731844460331639,4.4650128069280886,7.593728966039456,22.404877168477807,367.15
O=Cc1cc(Cl)ccc1,16.98193642876666,34.2595599190128,16.47851543734493,19.722720587558722,2.54756577708299,17.82344264896567,19.49814742615108,13.19294985715568,66.92090373222317,16.59005004895349,33.96387285753332,17.37636960841896,32.959864071995064,18.1800470274382,8.419095007896866,17.129779959506397,19.952071903944145,18.807620649529635,23.692508888853435,25.327366231384673,72.60060417813033,211.46116668477455,1.2119726281903198,3.2652455980433293,5.406199740320963,15.060876725413817,291.15
O=C2C=C3CCC1C4CCC(C)(O)C4(C)CC(O)C1C3(C)C=C2C=O,112.6848006698089,152.53380903791665,105.1088593799395,44.56677854759204,30.036979997958316,54.828843416726556,43.550416534843194,34.64350726428723,435.5873200994969,235.19968267134425,225.3696013396179,177.09370185546177,313.3835641327074,57.231549707223394,36.68723261674076,76.26690451895831,45.635010849582955,49.8253730668535,42.20677222201044,93.30135442419547,322.16191393483547,1151.7563448023393,2.814079726209479,8.713713918244965,15.5485226916049,50.88276667017949,483.65
c1cc(ccc1C#N)C#N,19.444707973374047,38.77807236634488,18.922526998208223,21.310800748474215,3.048320845081602,19.858128107481118,21.15663066101142,14.495145696337863,76.73446994316457,19.12489623067944,38.88941594674809,20.058638985055833,38.058405579010085,20.143872505118615,9.560132887901245,19.389036183172436,21.46710343658253,20.61052958685652,24.102420282974823,27.856420618892052,79.61258588435005,232.31911151646662,1.4168276322203852,3.7003424025718576,6.058401980668931,16.631807731248617,499.15
N#CC1(C#N)C=C(c2ccccc21)c1ccccc1,65.18608192137904,99.52183060650543,61.96544900182913,38.92620208353449,15.418374409984654,41.45877946092582,38.43940534259225,28.126580972776335,254.30306184641634,118.22524160277581,130.37216384275806,92.7645180965995,168.84498012427457,42.55760389427706,24.238692532060277,49.76091530325271,39.42706487397467,40.16456404177693,40.827751500599874,64.06627820100299,203.8733995361627,673.9781908582925,2.582497207481708,7.19886777058784,12.22562256179006,36.4791901200808,408.15
c1ccc5cccc4c5c1c2cccc3cccc4c23,80.74752747964149,119.9097565260312,77.94703519711061,41.28196199051355,19.99990849125649,47.52787644638382,40.87229907606249,31.078560460562095,317.3891253535042,155.42093260850675,161.49505495928292,115.74027263504651,217.24314163736184,48.48059009870933,29.412724615440062,59.9548782630156,41.69866018692752,44.28301092503566,39.18227539794483,75.58205229777087,244.37432804156055,809.5754180865032,2.6271535722840045,7.83254730458622,13.663393629122098,42.44693602650509,551.15
Oc1ccccc1CC=C,19.623813267546705,38.13345225947917,18.752773093207335,22.83224808665464,4.012930982070693,19.742708783277706,22.51402688094554,14.855634069744605,76.75317272150811,20.931722354702817,39.24762653509342,21.438434639384205,39.3911221454625,20.26296699691526,9.305167308220046,19.06672612973959,23.157721268783167,21.22339336752831,30.356153768229206,27.569154093227063,78.53398294566712,230.9578112824509,1.4535027813021844,3.749565058759433,6.097948183606287,16.535585016036386,267.15
O=[N+]([O-])c1c(N)c(c(N)c([N+]([O-])=O)c1N)[N+]([O-])=O,73.06899179930716,99.11206942651896,67.25169343912476,27.85731716946727,21.35854267465056,34.95600172800382,26.914275004285557,21.931990051199538,280.641370476864,143.07216931168625,146.13798359861437,112.64544689321879,196.77566010444394,37.107680796289884,23.57148870988599,49.556034713259486,28.85994049765767,31.78036327024922,26.144643814573822,56.980078711348604,187.12237339663807,635.0593409146708,2.01142033179345,5.907402164114372,10.262934675334748,31.874016255603994,623.15
CCN(O)CC,10.589873604461891,18.6753084099796,8.411663114755239,12.663781370773803,3.118688841210931,9.413809958542808,11.925749229372386,7.613456762444328,38.003073438434264,8.961341115656694,21.17974720892378,13.769788024868292,18.13498311068518,10.62300738609497,4.1351320998751975,9.337654204989798,13.447788501034127,11.26726785180683,22.4225167696092,12.580576946787767,33.3323713400762,92.2263781750115,0.9347319383324006,2.102429388612424,3.219172037592815,7.8768814798483655,283.15
O=C(O)[C@H](O)[C@@H](O)C(O)=O,19.958508758191492,36.72304296626207,18.57720143351631,18.471565219462338,4.021316981908127,17.666212247763216,18.128107279452976,12.731667581119442,77.0714203834156,21.607625612264005,39.917017516382984,22.974818617262322,40.16109694796156,18.34512094207301,8.846453968913416,18.36152148313103,18.826426859743364,18.262694636421404,20.921223066261355,26.557575198827806,81.03240134572755,255.69207463176699,1.131353662085441,3.1470214700622887,5.302208786458238,15.397108504104425,444.15
c1ccc(cc1)C(CCBr)c2ccccc2,37.10722320676056,68.17169782434661,35.74476988094284,36.47932574810402,8.008886735354904,33.711346231275165,36.19335776292119,24.605791293034006,145.70398617540678,47.483664016065475,74.2144464135211,43.63813204074025,81.02952102543182,34.294150111561976,16.736416856164606,34.08584891217331,36.770945412668624,35.0140570747389,42.8392939858641,47.69396561994647,137.42982328875834,406.73438574374165,2.334343281077481,6.220246444609136,10.250088766748354,28.38022207766446,314.15
CCOC=C(C#N)C#N,12.135580530790948,26.868561682751015,11.549930241932925,20.53220122329197,0.7620802112704005,15.78360878427415,20.23947149516176,12.620333210471536,47.371021545447725,9.755430364373897,24.271161061581893,11.618749860154981,21.16755575922586,16.22090658258318,6.544636266336681,13.434280841375509,20.831052349688463,18.03672595843272,30.069054285295035,20.1935026713043,52.97253338479876,143.87451855793597,1.4154153672228345,3.2993004819924474,5.111747229592675,12.647104612489752,338.15
OC(=O)c1ccccc1,17.31043698860122,34.45626573027642,16.62982879101744,19.47794580232935,3.113767402931798,17.8445797448529,19.32267940680436,13.144690195832126,67.88053155923731,17.135401128063705,34.62087397720244,18.314279606352006,33.67742581103121,18.15731741567429,8.453788900165646,17.228132865138207,19.635060657685074,18.706200160325327,22.21616029199056,25.32432449810976,72.73769010476033,213.63974772061604,1.1982747207985778,3.2577957307431142,5.403180768107801,15.060203853749636,395.15
O=C(O)[C@@H]3[C@@H](O)C[C@@]2(O)C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)C=CC=CC=CC=CC=CC=CC=C[C@H](O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N)[C@@H]1O)C[C@@H]3O2,168.8908588575882,290.4048596199183,161.2653154115889,131.41642566655685,40.455863120431815,132.35507432202186,129.76301358622914,92.69221573787307,660.3123485383541,233.20123000351563,337.78171771517685,209.43840812065264,383.9710518120846,135.71391092394765,70.87663931173046,145.20242980995917,133.1414539058323,132.34246584138484,142.16699522558986,197.5910836370481,597.3927219369237,1851.5839813403738,8.266066613205952,23.271046595186185,39.371111878696944,114.7058333976101,443.15
c1cc(sc1C(=O)O)C(=O)O,26.992976329020895,47.55295926909558,26.09806145110026,21.257741030204183,6.668104190421769,21.794583080183877,21.05127894261214,15.153493026455989,106.1820755602423,35.025844482970975,53.98595265804178,31.9948789759727,60.110182962558696,22.20810899132121,11.677169992821542,23.776479634547776,21.46686992655087,21.58514564908444,22.108919369315423,33.01043627108409,101.0285673829097,315.26680665805037,1.293886911871003,3.737396207396067,6.396467326057781,19.008894896157486,631.15
O=C(O)C3(O)c1ccccc1c2ccc(Cl)cc23,72.02245368158565,102.02692692705811,67.9263227956363,34.40571915814947,15.61928805175401,39.385365845580374,33.88563533920204,25.78339722856123,279.8975529544439,149.10521896859137,144.0449073631712,110.56856771629491,198.6927359659221,40.63631079274372,24.7351875499779,51.01346346352905,34.94333142967751,36.89151402446396,33.74327281151006,64.07338187852869,213.0066598573741,734.6206614813888,2.162611940425327,6.469294862619434,11.325862870628773,35.63417279780182,425.15
OC(=O)CN1CSC(=S)N(C1)Cc2ccccc2,57.04202182186527,87.52486350726251,51.76489337897189,36.09546777496652,12.670124224878267,37.36750979943888,35.61087260217191,25.773183033253385,217.6138304016743,90.01669934830448,114.08404364373047,84.62532095821877,136.84722164979473,38.65664638853075,20.995088098640156,43.762431753631276,36.59762883902006,36.86804391809006,38.18622831590123,55.72051291489373,165.64360971568507,499.08225309495805,2.301078874339953,6.567601445993334,11.151723394838703,32.48215461917428,425.15
O=C(OC)C(C1CCCCN1)c2ccccc2,45.78418666341252,77.41408381734088,43.33582387433979,36.45805570173901,10.317126963158943,35.43945089250907,35.82142192010505,25.186109476609555,178.24002107550461,67.31565149492164,91.568373326825,58.96484557453226,106.43587562508581,36.5902370366338,18.796601247432513,38.70704190867045,37.1351389929188,36.07256049236727,42.988834582129115,51.36887953878056,151.14393156396596,457.891407113775,2.4306870911267233,6.509041888173745,10.781158126504781,30.290009569679984,498.15
c1cc(c(cc1O)I)Cl,19.881768416864556,37.42529861974969,19.417929981724047,17.637978728771298,4.252273650616071,17.87001825446117,17.496180941012046,12.531899399951794,78.5993967971772,21.866652729891463,39.76353683372911,21.500270372433363,41.21964652046902,18.133542195879016,9.234740707550122,18.71264930987484,17.783760451594063,17.825800648409565,18.14700829619435,26.614504331640603,80.19067120691814,246.22984029945277,1.0860042315614467,3.0993329068208118,5.269718692115228,15.440989635242477,349.15
CCCCCCCCC=CCCCCCCCC#N,20.613157307640602,54.099755177549866,20.495525281715608,48.784065025060066,0.0,35.91792392963813,48.639311216370125,29.52495857173542,82.21736517871244,12.095864110445639,41.226314615281204,15.85929080765485,31.424788849617194,36.0833346812738,13.476653382348744,27.049877588774937,48.931166319171,41.836630622919735,68.64126075100918,43.45066225306988,105.41502802409562,256.78223203385886,3.151299860178818,7.503073733720077,11.611395777893723,27.94678742974143,272.15
COC(=O)c1cc(ccc1O)[N+](=O)[O-],39.67045625197903,64.36679615038743,36.76506552649239,26.105461809454088,10.848300394052476,27.305539347497977,25.327185252326196,18.73076319241691,152.87104355694288,54.751220035519786,79.3409125039581,51.46489753278999,90.07390674731747,28.73833094763195,15.408788586744436,32.18339807519371,26.93819953346891,27.051956452001388,30.01572070163275,41.71937155832031,128.34453947039833,406.0697447261495,1.7634361233952645,4.869992950342158,8.217927862591367,24.065527978678837,389.15
CN(C)[C@H]3C[C@@H](C)O[C@@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]1C[C@@](C)(OC)[C@@H](O)[C@H](C)O1)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)N(C)C[C@H](C)C[C@@]2(C)O)[C@@H]3O,178.3972909819062,267.0525557208357,164.2276197012971,94.69469035301509,51.48904737519198,104.92615145394666,91.4478874979127,69.82723961183197,685.2498213664065,288.4214256646641,356.79458196381256,251.12065263576844,436.61360591660633,111.32114351764739,63.587906536266914,133.52627786041785,98.21652596199407,101.19165308622968,105.32450045175838,169.9793921987252,553.6265173231668,1860.5741815542099,6.109167905212788,17.802557197203576,30.85636595597095,95.38161835362911,387.15
c1ccc2c(c1)CCC2=O,28.180873019724512,48.38889196236342,26.998667036215046,20.95953270017045,6.6454839694176195,21.77360552004198,20.75143151693528,15.039923244178878,110.35908011187911,37.9969806950832,56.36174603944903,34.66326430685637,63.72358137122915,22.23085661272778,11.842622872068716,24.1944459811817,21.171783341525032,21.433438812387738,21.477357652594677,32.74925142496866,99.68764663176997,310.29428507762333,1.321781585250643,3.774800916174286,6.427011105442664,18.928115912113558,313.15
Brc1ccc(NC(C)=O)cc1,25.314665155489593,45.30538222018928,23.541452725086355,22.581201501673842,4.237996875166532,21.731380548782973,22.350047268655047,15.593098910474595,97.71223576115189,29.568918224374816,50.6293303109792,31.187352563706764,52.80704123005391,22.286484572596436,10.991409077496067,22.652691110094644,22.82702452821409,22.24329401550286,25.031864274613802,31.796618397483236,92.84247984636544,273.66034939557,1.3593024283750663,3.8458660241970475,6.4954534651148625,18.67775207798491,439.15
S=C1NC(=O)C(=NNc2ccccc2[N+](=O)[O-])C(=O)N1,71.81497169627866,105.42186117487448,66.46987207863566,36.032783869356436,18.99481190028563,41.12197108266965,35.26402774829441,27.024294653032175,276.5696875498287,122.26979002426968,143.62994339255732,104.33079279594602,180.94557650614163,42.91755437911961,25.29869776664253,52.710930587437254,36.836316033754095,38.84447428708783,35.683388122623064,64.03208199501957,198.82021850987874,628.6496985194062,2.381024265784358,7.01087239159874,12.107223078809211,36.58718571378434,603.15
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,59.94028059059147,96.32401055741549,56.12263413153508,39.22060898963001,14.429256986188234,41.27410318300504,38.533219300843676,28.268447646970802,232.12582944425307,90.07621041906968,119.88056118118287,80.15136018432676,141.62155161357177,42.74957645486012,23.271049267152936,48.16200527870779,39.93089436314715,40.51279247333284,41.268152490682525,64.17156135999025,200.50676663632197,641.4569841998929,2.390334884631089,7.016742728986999,12.108406607749831,36.61100071551389,477.15
C[C@@H]1CNC[C@@H](N1)C,20.257527093514405,34.265294916737524,18.1867041661447,16.01596046050146,4.699069176670326,15.640881730540995,15.675283967711426,11.131714520756463,76.88846251931822,23.96713315260483,40.51505418702882,26.568953702172553,42.3387473436935,16.375532369223166,8.152071779025915,17.132647458368762,16.371161705554588,16.007836747894082,18.246029350989353,22.436360240931457,63.7061978176755,183.05668259931537,1.055840087508987,2.888421939375713,4.799513582703791,13.376518969745769,383.15
c1cc(ccc1[N+](=O)[O-])OCCN2CCOCC2,50.83310060829303,84.60393075389335,46.34703204495222,35.8421499713649,12.049209560454491,37.25345133171211,35.190188238816994,25.761980881815486,194.36026530649042,63.1749199851745,101.66620121658599,66.1694553756851,109.41522758625821,38.78409227126854,20.25622820033127,42.30196537694669,36.526454685812844,36.96660289456284,37.164477938073475,53.93256658058507,155.84561775732868,458.6666632412271,2.4786414212073584,6.808306439799121,11.350149924961173,31.941361095644634,353.15
CCC(C)C(C)(COC(N)=O)COC(N)=O,36.02239814335679,62.84959757080909,33.51812477248221,31.17990300194136,7.849069193194938,29.37571000927213,30.469039484307128,21.205504303351077,139.08104583167798,45.73024794869525,72.04479628671359,44.37370470924225,77.92763939891165,30.65889380980903,15.110437238717061,31.424798785404533,31.931586846235277,30.49672292424387,38.61779059247128,43.94247832156654,134.1497249615943,426.7147691199516,1.9760059613560443,5.334592817228638,8.89979098885173,25.541926200582775,350.15
c1ccc2c(c1)cc(cn2)Br,31.02064613349261,53.25993188056786,30.176301260242738,22.571588191246466,7.786144100073969,23.843964062999394,22.43241912483349,16.331897230927122,122.39389478747071,43.12685707365278,62.04129226698522,37.81680978402986,71.60401195550638,24.15839394528345,13.135617721912359,26.629965940283927,22.712760068338877,23.207803159318214,22.510586975795956,35.63408415154802,107.5685244396233,330.0768274759449,1.428081523469411,4.10719389047074,7.00635626152054,20.636413045782284,287.15
O=C1Cc2ccccc21,27.091792687629155,45.23337205378365,26.065169608704736,18.620672271878703,7.043892480557901,19.80393459579613,18.439576384831785,13.506965945090514,106.31392459266779,38.93496475279913,54.183585375258325,34.14163529445028,63.386056716142875,20.200113906700928,11.08799205477069,22.616686026891824,18.805559428196197,19.243910164547092,18.79211547324331,30.279651310211666,93.58872190496217,295.2323798724046,1.1578182565011492,3.3698770606785966,5.790674829959575,17.356619773156485,287.15
O=C(C)CCc1ccc(cc1)CCC(NC(=O)c1ccccc1)C,55.0108954526601,101.87992424632466,52.65842055758948,51.28434609195004,10.563919295539657,49.55839416372356,50.858754417856765,35.50173315553912,215.3386320204992,63.51351058423991,110.02179090532016,63.47547471980039,115.15682387820686,50.45326395503387,24.97760702605349,50.93996212316234,51.72062089006995,50.533538939454345,56.20536867893619,71.76424632708903,208.90901030940418,616.6359677852261,3.16239700714991,8.831210455562465,14.833033359178208,42.28279715279044,395.15
O=C(Oc1ccc(cc1)C(=O)C=Cc1ccc2OCOc2c1)c1ccc(OC)cc1,84.38750920458682,146.88454732990445,81.87193787056084,61.2049144382861,21.869174828875423,65.35305002059033,60.46739053505252,44.55504098779908,332.51889415029547,108.55721197748633,168.77501840917373,99.5385233370458,188.45289803213268,66.6739261751403,36.10330167482196,73.44227366495221,61.98113565141562,63.53452706799371,62.388591577863046,98.11734090680841,296.9651405307193,913.2818461459105,3.976927926051618,11.324634035093345,19.279825188136805,56.768344822652615,442.15
CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,47.068138710836784,77.27183879293663,42.20289337431572,37.26744696513757,11.201744453619146,35.142827394227254,36.42249472492272,25.33638401129626,178.54206417030503,62.38528185471442,94.13627742167355,64.21177064147523,103.22747178230438,36.90207514614449,18.34044636081731,38.635919396468324,38.156284054413,36.47565972020546,45.930577595749426,52.0713165476426,154.2445785471192,466.8501449235768,2.334575516695548,6.387958488693298,10.685903036141909,30.51998221174437,373.15
CCc1cccc(CC)c1,19.136697263961274,37.86623890295721,18.358782741036023,22.92922054213463,3.570971131625179,19.64908849663672,22.392058331328283,14.84364773004644,74.99096000999461,19.582686521088966,38.273394527922555,20.159427126517894,37.741393250558616,20.366678039628756,9.216349308745857,18.933119451478607,23.49322313947915,21.322156890259635,32.322888573787964,27.514212661841192,78.28635752641027,228.4617542180989,1.5112598527162484,3.7916571767739233,6.121912018384041,16.50886102522487,189.15
CN(C)CC(C)CN2c1ccccc1S(=O)(=O)c3ccccc23,94.53946855249488,128.40636583208018,86.43973968007904,43.81456128150129,20.323485662680586,48.90150251888385,42.86534789528427,32.35433819187529,361.9584164651478,205.5884708505631,189.07893710498973,156.8752313110942,264.012827656087,51.15101997535568,30.685179343618266,64.20318291604009,44.81010543784586,46.53032539931638,45.67384745793277,78.16739070441905,252.51666228034594,842.8338291929962,2.8050005955745654,8.251749317560286,14.308023682047434,44.02810614355705,388.15
O[C@@H]1[C@H](O[C@@H](CO)[C@H](O)[C@H]1O)O[C@@]2(CO)O[C@@H](CO)[C@H](O)[C@H]2O,79.19242609480185,118.4982830804907,75.1234507451479,42.870163993922226,22.203403371865594,47.018738422685146,41.797467097734454,31.34819304139227,308.63175367989965,140.85554466493048,158.3848521896037,111.1498402247618,204.53641161081927,49.026949665931845,28.657726371307806,59.24914154024535,43.993291061694556,45.113469216416874,47.63369530440282,74.22181047557214,240.9022044991649,812.4623643138851,3.0173269278822175,8.229476568038603,13.942659073461598,41.92379295869683,458.65
O=[N+]([O-])c1ccc(O)c(c1)c1cc([N+](=O)[O-])ccc1O,65.83571853186201,102.31874839478735,61.504998795489236,36.017359325659854,19.05545541777661,41.16024599227804,35.23661658206557,27.128907014136313,254.68143465470246,99.18744803405183,131.67143706372403,88.48525245843061,156.7666558055148,42.88552940802524,24.6427102048541,51.159374197393674,36.84142339154175,38.987649627110805,34.81192997207404,64.2899682620838,201.5662540154558,646.6980126569384,2.4052316287084374,7.025265492202832,12.110366987225989,36.63350125588842,459.15
CC(C)SSC(C)C,10.314311388150003,23.303751307726902,9.91497431291655,17.688939659943134,0.923270844054493,13.851746786970056,17.49896768106957,11.016023897170664,40.45857140213308,8.32070750723024,20.6286227763,9.669008123278866,17.969074730983895,14.15021756997629,5.706337894956608,11.651875653863451,17.88133204681376,15.705215857044994,24.156482592733877,18.4720361376982,49.335499015205116,133.4640480422847,1.0379666535996366,2.682148443836578,4.3273261169335875,11.354754555086648,204.15
CCCCCCCCCCCC(C)O,15.50086629604286,39.71121221376906,15.302341011335818,34.920856150378775,0.0,25.892031186178293,34.746742502577305,21.191822707321137,61.60641461475733,9.477809114639351,31.001732592085713,12.309926922277544,24.039944287791915,26.109383099114993,9.856657154357837,19.855606106884526,35.09749397430467,30.072539001549067,49.485589356703244,32.113575723504056,80.09180171353742,201.61409331300902,2.198864599526285,5.31656640989812,8.302505922706125,20.40718840906279,298.15
Oc1ccc(CCN)cc1O,23.37659271753954,44.37874218770955,22.683752127323704,22.8850550260872,5.356456697437769,21.794101137332397,22.651662151552433,15.70069440274496,92.1206896897265,25.722962927576518,46.75318543507908,25.397929381763156,48.194548783323526,22.211604696619915,10.908166788528819,22.18937109385477,23.125069784153368,22.37036938545821,26.12302973752951,31.296055312906987,91.77483078591565,276.5447435117261,1.5061703476767299,3.9974064801564317,6.602277526492173,18.48051120910745,401.15
CCCCCCC(CCCC)O,14.022828702484873,34.18905237375446,13.721420329839244,30.16192625067029,0.0,21.830022823772687,29.87887191524584,17.99642373456049,55.48849806464821,9.86423659219728,28.045657404969738,11.97240226719125,23.06757699483545,22.17249935953031,8.437854375703926,17.094526186877225,30.44955414455162,25.615211509168788,46.236160655626485,27.174375493990055,68.65631785077285,177.13849735452854,1.9394381771493079,4.5607085463061665,7.061095128076027,17.239145528063712,269.15
CCOc1ccccc1OCC,25.3702293002205,46.74758107407473,24.08280736283701,28.053775385391468,5.71673962834908,23.587350619754297,27.51710998438794,17.893314506960774,98.90607332611502,31.276070126965056,50.740458600440995,29.60223379620037,54.253818854798254,24.43090801704878,11.336880903378677,23.37379053703736,28.613236489919966,25.66111369432174,40.70816520768953,32.49289693383913,91.50013032821838,267.0331962994088,1.8612927188660178,4.622805384023776,7.407727974327337,19.64569582818841,317.15
CCOC(=O)Cc1c[nH]c2c1cccc2,42.09093153303185,70.4923062607177,40.30341419155443,31.90963914488569,11.18817049454194,31.59246906792682,31.46447301343908,22.18122095550012,164.78869144917255,61.4215113460219,84.18186306606367,53.40119069187322,98.69927365160164,32.420359564298145,17.211678123695563,35.246153130358856,32.369336189521206,31.689257974905665,37.70123166657653,46.847540568925105,140.9478690380284,434.5777081867517,2.051553711299114,5.632912128122755,9.45551378547563,27.280150173427934,316.15
Clc1ccc(Cl)c(N2C(=O)C3ON=C(C(=O)c4ccc(OC)cc4)C3C2=O)c1,116.31757477038376,160.25685275362557,107.4174675449674,52.67573015767681,26.814469843445536,60.87993641370951,51.62443925188056,39.65238247274228,447.4700846307024,245.76081298962643,232.63514954076766,191.9358521461173,321.95818689808925,63.17857494323169,38.61970011706327,80.12842637681274,53.788305426344905,56.89407261138872,53.28594344489582,97.26601776167948,312.984867452847,1029.5432675524762,3.4475495214060183,10.16942152912961,17.687118435511326,54.726414420952224,420.15
