smiles,M1_alpha_ve,M1_beta_ve,M2_ve,R_ve,ABC_ve,GA_ve,H_ve,X_ve,HM1_ve,HM2_ve,F_ve,F1_ve,ReZG3_ve,AG_ve,ISI_ve,T_ve,ID_ve,ZD_ve,mM1_ve,T_ev,M_ev,F_ev,mM_ev,ID_ev,R_ev,RR_ev,mpC
C=Cc1cccc(c1)C(=O)O,81.91853733306485,82.89495190398769,79.28272274260543,12.358347042231514,14.931689247739751,21.749494783647222,12.175437018545892,11.504101503680069,322.4025201513405,317.08983701779766,163.83707466612964,167.83622151896196,316.38241616256624,22.259277023343113,20.33763903527099,41.44747595199385,12.548988243160089,16.43052895651438,8.030441140277267,16.97403590875612,27.069880872029366,44.23792415269027,5.363700979698077,7.455612995933675,8.997506514718872,13.599173301868316,95.0
CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,174.83348664945868,147.95878394768582,164.43476957259722,16.99090907345967,23.384069100397085,33.387954072374384,16.638316093091937,16.674706072289712,678.5365124441118,951.465320468375,349.6669732989176,442.3931377251677,788.6032055996127,34.62863833280418,35.78849960153194,73.97939197384288,17.355007751623305,23.929435276055152,10.20122654272821,28.249769939422016,48.43821566960752,85.37971315088286,6.942551598248883,10.617783437293149,13.366500553312415,21.82218320249083,43.0
c1ccc2c(c1)nc(s2)N,131.29561064217955,100.54418395565737,116.31430108243535,10.501855642619878,15.343187855677751,21.58259094304857,10.344681886935547,10.575643911582205,495.2198234492299,781.8966601411877,262.5912212843591,400.14669856252124,607.8328484909645,22.447065772574664,23.932811878371826,50.272091977828666,10.669154206241682,15.152951510660422,5.5849617105984475,18.33728528898712,31.313426358333196,54.65589042890915,4.274295425432678,6.768821792233513,8.600987574074265,14.158256530603039,128.0
C1=CC=C2C(=C1)C=CC3=CC4=C(C=CC5=CC=CC=C54)C=C32,266.17344516605345,228.96308385468473,258.29849116705765,24.87911326894657,36.17998419028397,51.60398135114069,24.69515087186058,25.19244891103265,1048.9438726662218,1474.025279114313,532.3468903321067,648.3837999342225,1224.8728869393935,52.40220318602327,56.367486701940436,114.48154192734238,25.065883146491696,35.83092287512115,12.826810700172922,43.1540145016555,73.19953705690043,126.76495350317327,10.088224092992677,16.017049815225967,20.35011226598051,33.40397385841742,269.0
C1C(=O)NC(=O)N1,108.12576258669654,70.96836707219492,82.6160609102443,6.142287899974581,10.037237718309221,13.305015618399501,5.8947249361692435,6.370822197690469,381.4836469938816,558.8405111596052,216.25152517339308,388.15835487628834,458.16229390118195,14.763943268989294,15.688858631014213,35.48418353609747,6.41417906643158,9.334442241070933,3.2221601420697823,11.77312315534342,20.025733855546108,34.42009408622322,2.5683724813407824,4.212831219878419,5.421947334788186,9.064808592784635,222.0
COc1ccc(cc1)C(=O)OC,103.76401372434441,97.05794638746,95.6068162230105,12.605644177886926,17.435638985467836,23.24017425993538,12.068284947966221,12.008566064743567,398.7416598947098,416.4958841533656,207.52802744868876,229.06612253187436,401.3937706832642,24.893702338593314,23.07377656789113,48.52897319372999,13.241958343616714,17.498522086067528,8.89863815754708,18.633418680476304,29.91614016348801,49.26933399143827,5.69472462119879,8.06120895400407,9.778255781232179,14.882907469841657,50.0
COc1cc(cc(Cl)c1)OC,95.69168428516738,89.40730751790056,88.78246074753125,11.51724912488238,15.982347340979377,21.30575144267308,11.01023980272728,10.981109999416544,368.94829006539726,391.84866844672996,191.38336857033477,210.10854830301892,374.40484323835426,22.827301996891048,21.3037018007986,44.703653758950274,12.12282978220403,16.01182778752497,8.250008828336913,17.012332064411996,27.0367282823642,43.78777222340067,5.198596505149823,7.3832260790280575,8.963927653048266,13.625095377817402,34.0
C1CC(=O)N(C1=O)Cl,141.50314533058247,84.36075643818333,104.7899396530056,6.913625279740851,11.334285431364208,15.276584952207996,6.6863601865466045,7.233138238268734,492.58616996717615,888.2976506459511,283.00629066116494,597.2559830240207,649.8196073372712,16.820793797777256,18.60175480850805,42.18037821909165,7.171285889174428,10.55080009011009,3.5049183236305366,14.358270891636415,26.467528355277803,49.88299334488962,2.7387874690820837,4.59900418837693,6.040330311959231,10.678730330795837,148.0
COC(=O)CS(=O)(=O)c1ccccc1,134.8204286834014,118.18097646024002,127.69526324443257,14.358906768638759,19.641160807170287,27.46977167080817,14.020479252905124,13.912745434095154,525.031383855668,706.3549494489188,269.6408573668027,325.9516796491947,595.3837382288758,28.60062406117761,28.616076230823694,59.09048823012,14.748356675885235,20.010906532969596,8.980516423427478,23.25951006804453,40.29227862481406,72.41453445549423,5.841930931053879,8.824042915793378,11.048362862022968,17.94607445881338,30.0
[C@@H]1([C@@H]([C@@H]([C@H]([C@H]([C@@H]1Cl)Cl)Cl)Cl)Cl)Cl,143.62271407598,112.75775773407244,132.52697420585866,10.921148158739609,16.90715893396494,23.487328194808757,10.693366628241003,11.261442210425129,552.2993765636775,860.8310665260408,287.2454281519601,389.9163370346099,675.4671554955387,24.53555680210075,27.009745263946193,56.37887886703619,11.159097721155089,16.187563900636732,5.627030105057299,19.941207440556852,33.59997429646294,57.37190159202714,4.531706657108542,7.323401987641832,9.358056657326852,15.442050170381872,159.0
C1C(=O)NC(=O)S1,85.60599534422721,63.37272435271443,68.85718606126771,6.73359961248131,9.96725087362125,13.578869731695688,6.588041423926802,6.7439327277839,308.9263628109899,411.0554019074923,171.2119906884544,284.5839264509879,351.6538672647634,14.469093888462979,14.551392912715041,31.68636217635722,6.895602482454428,9.73236216210883,3.5840273690062254,11.525775721631172,19.295320199769787,32.78219035497555,2.73445010848346,4.330775947649719,5.492568677593757,8.962538085701608,125.0
Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,402.4796798542262,265.76589907335426,339.92896846785834,27.668685747332216,38.508090837209764,54.53963085781252,27.131356630607627,27.14672060022977,1484.8172966441678,3728.913725745925,804.9593597084524,1562.5365198570803,2197.706891338913,57.61883343169915,61.95584515233833,132.8829495366771,28.25664854238437,39.079632363258135,15.92443627460119,45.70478245073171,77.38652520069948,136.10558919351018,11.572967428131117,17.73864078555797,22.19850222158669,35.6156820916288,147.0
Cc1nc2ccccc2s1,126.96107526475883,98.02074521210864,111.7433017419187,10.957593955396945,15.269038444027544,21.535825617736506,10.763275398263472,10.769853150594354,477.4087540133553,753.4514378876818,253.92215052951772,388.4763438787349,583.8495630519976,22.49577254162731,23.246060910458183,49.01037260605432,11.163453193648953,15.459638068018496,6.250229430922509,18.224586799895377,31.0215260038555,54.08849425747255,4.378463463949329,6.83614549992686,8.639267637429569,14.108728885176154,12.0
c1cc(cc(c1)O)CC(=O)O,77.20307280542241,81.59299131349296,75.76769903553546,12.058375385577603,15.478659262258358,21.883536522557993,11.990989187516691,11.469777001772455,305.94154368191585,273.4212555097465,154.40614561084476,148.80985245609102,287.43805674506257,22.117817139536573,20.194889129552035,40.7964956567465,12.126540852869386,16.287471849879157,6.840102742046804,17.155806195909555,27.10839612812818,43.389633906116316,4.702052009614142,7.145757826292438,8.85145686394273,13.714833904986998,130.0
CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,169.3305267219167,142.30942303083629,159.71389008289106,15.170206402578117,22.565577084563802,31.525784629613177,14.943444986928686,15.39296665914379,658.0888336096154,925.447004585553,338.66105344383345,429.64329121959486,767.057631358267,32.48310505108389,34.53570985331582,71.15471151541813,15.401267552435757,22.01580562627687,7.904867214510208,27.133200304532547,46.89709355426854,82.70631786670046,5.852656228597541,9.6013529818988,12.368706308517927,20.788150612689503,67.0
Cc1c(cccc1Cl)[N+]([O-])=O,133.07670897453582,102.50001402497797,119.62973580078193,10.256048278036324,15.530585841253156,21.444084422625956,10.00003416295486,10.414692741959346,505.4128895506355,799.6241955210478,266.15341794907164,381.99912653883507,620.7842877931182,22.590291275824306,24.309911146088613,51.25000701248901,10.52842862294788,15.017463657315032,5.58846923843389,17.839907740154196,29.85057900631021,51.452906145671804,4.589409004811035,6.998816204846787,8.740261749985256,13.953351885824503,36.0
CC#N,4.026447900808037,7.478826264172179,3.31892089053662,4.638007150790944,1.0116797447072872,3.860230392375252,4.506781879313167,2.9829626201079695,14.690737582689312,3.12525848000572,8.052895801616074,4.9794640952817275,6.718058707106877,4.150271287038034,1.7152435514665685,3.7394131320860895,4.779092117487162,4.3235533499495515,6.122239754463229,2.3501927594391865,2.882804700347644,3.672185698467878,1.6537488122672663,1.7800436241134312,1.8763320525365386,2.155986894226845,-46.0
c1cc(oc1CO)C=O,81.45903907188833,72.2755050198261,74.97607390951839,9.735091347933787,12.382838953824344,17.745528229648233,9.622364373263425,9.228446725064098,312.8702259628134,405.125890646268,162.91807814377665,208.70631706785667,346.7287686395901,18.261838129947332,17.44861666054848,36.13775250991306,9.85076911876362,13.178576210260456,5.800843996221356,13.788875438176364,21.58882233291034,34.383888630184195,4.1860070453588545,6.036388463820202,7.342914061472472,11.106247595707703,34.0
c1ccc(cc1)CC(=O)c2ccccc2,112.0963531241265,117.52698166320239,110.04426870426214,18.020419178039567,22.114790665061534,31.866962011042602,17.950367860673044,16.884490889988456,444.2812436567775,420.4819687153525,224.19270624825305,221.85895878010132,427.15986077640235,32.13423958463094,29.123340500871105,58.7634908316012,18.091079831436378,23.95080752060603,10.593468692877002,24.388921803430055,37.78330353790731,59.50895932043798,7.206658497315957,10.660552435488974,13.03565603655359,19.714796456685235,55.0
c1ccc2c(c1)cc(cn2)Br,121.06905927703276,103.20490734827452,113.08238545652958,11.876361559877026,16.757409711299143,23.713262079749423,11.758129250692033,11.803809633146813,468.3028894671247,643.7005251555245,242.13811855406556,313.4213084929184,537.8676005964621,24.299348875321876,25.064932085474783,51.602453674137244,11.999383544124782,16.833196304899356,6.358749841432713,19.610529738068973,32.56879147153522,54.95051136577488,4.718128994831572,7.463581215254734,9.44449916388105,15.309233825784672,14.0
c1cc(ccc1N)F,52.3304762201223,57.29027257190384,51.276869038382536,9.129678440912894,11.192297336909524,15.87924939413258,9.041715830688526,8.49162685360399,207.21469051700967,171.15313168722804,104.66095244024459,96.98761234379437,187.3695633689523,16.126597451696714,14.148690459310362,28.645136285951928,9.222089607775349,12.087793459286711,5.587634851711179,11.998547870835134,18.287262778891172,28.292773453239622,3.7411305642150046,5.424287906799431,6.573443302848857,9.777166096241896,-2.0
c1cc(ccc1CBr)Br,60.9071840482398,65.7275789681022,60.02802685794798,9.98219925137661,12.616046213079048,17.936963595257463,9.947943283361425,9.45067522825064,241.87042181237558,205.56508926844393,121.81436809647961,114.47866876956402,222.34577283241225,18.063955722614487,16.314737457678195,32.8637894840511,10.016968209413196,13.400347280237888,5.668803660002886,13.76697236357285,21.340348738351906,33.46942082383301,4.02630300509348,5.971329946233828,7.316695215998742,11.11161903948231,62.0
CCCCCO,15.229136785504934,24.250339269719962,14.806550681988336,8.532505917783766,4.6445113421680615,9.913307250898557,8.449780981595724,6.479067241753055,60.07137493498654,23.713456281789203,30.45827357100987,19.672933912204552,37.403823430878525,10.087965013175097,5.968448916145219,12.125169634859985,8.6165204532863,9.226507648105532,7.82903462116054,5.663745259183985,6.503808637938359,7.560641171042795,4.077597129993858,4.480011925648849,4.7238066863294,5.312033535314619,-78.0
C1=CC=C(C(=C1)C(=O)O)Cl,80.68067589810572,78.2897527702883,77.14735463321435,10.609963208856493,14.01458262170885,19.821387795657394,10.526262017719526,10.222068865738969,315.6560610626401,330.40479131835053,161.36135179621138,175.78501148746275,319.2927273695149,20.182142477512983,19.180403802070778,39.144876385144165,10.69523886475026,14.54847419759407,5.946304072271881,16.024432288891262,26.296194150223407,44.171634337380894,4.171419513870213,6.387792073235704,7.9695806886385805,12.621284815446959,140.0
c1cc(c(cc1S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])F)[N+](=O)[O-])F,336.42228232933184,243.66352745912965,307.82590898793796,20.400142792331323,33.57955561265748,46.83545116524362,19.85226851257401,21.685749875703696,1288.4963826345397,2270.6239051109183,672.8445646586632,996.5440049001821,1684.3529572829927,49.233430067603486,58.15243357272914,121.83176372956486,20.983452570475237,31.277046919313083,10.48103360936113,41.32259104830147,73.44614653439628,134.29892607049487,8.993700815774604,14.428769400464104,18.526303176392496,31.361014746475675,194.0
COC(=O)c1ccc(c(c1)[N+](=O)[O-])Cl,168.03231867474486,131.53927217592326,153.15568307325645,12.780414550544593,19.920940240459007,27.2761006304327,12.382096737214441,13.104887738403294,642.3760034960026,976.8751590637086,336.06463734948966,464.813427256229,776.9628880607223,28.808748407232372,31.34279008387604,65.76963608796163,13.23482144805135,18.95287358030677,7.3505434053831245,23.078371771719233,39.081627600187254,67.65661891086806,5.723848566875438,8.776579394121633,11.034827887398176,17.908277968245706,80.0
COc1ccccc1C(=O)c2ccccc2,147.04245495258067,136.27513286769636,139.87473607898963,18.203500148423338,23.76594708289853,33.448937010880094,17.850257725147674,17.310680413216435,573.8343820631405,695.7167523376702,294.0849099051612,336.63306898146556,617.6959781605644,34.62079760405373,33.11549698527845,68.13756643384819,18.607521370708255,24.829515820549446,11.459431320570456,26.540815764585176,42.63375144765422,70.27394390351832,7.6673612916146565,11.230654587187585,13.762280971399246,21.162438124275553,37.0
Cc1ccc(cc1C)C(=O)O,89.53099286542732,87.24235223034246,85.84518440843514,11.43741076945532,15.648854503557793,21.700289112585182,11.255346918779548,11.106782357514826,350.7523545477249,355.98696071170326,179.0619857308546,188.6628645499967,350.42779609457733,22.314433555083827,21.29567725533806,43.62117611517123,11.628898143393746,15.886150348389352,6.5489510048231985,17.710631803241384,29.263261265326413,49.500703310294696,4.6133468313444,7.023406341564894,8.758697280103416,13.910792128724172,166.0
Cn1ccc(=O)n(c1=O)C,212.34282855901353,115.69965557012111,146.77376828662136,8.10060019798881,14.616013546444648,18.379251740178304,7.488053142535612,8.565559692908728,718.2331936912697,1353.5133745357575,424.6856571180269,924.0775307761887,956.1787084014966,21.98105398972893,24.03667543730713,57.84982778506056,8.858643098827317,12.931564308182661,4.81232520099524,18.55272353921466,35.964458173754664,72.42807314840694,3.3529671516284827,5.652676112977202,7.472968963807514,13.542349142044996,121.0
COCCOCCOC,44.69657658090197,51.21777833758967,39.35832472336081,10.699077153889435,11.019960206187278,15.401460263572966,10.244273441610583,9.025799961466168,168.10980260852554,108.00993141527518,89.39315316180392,83.65037894385014,132.7602471672583,16.653035874153563,11.945620697035736,25.608889168794835,11.1985777838958,13.170183541833216,9.061438850986802,9.947262876313573,12.522279709066321,15.936036631232032,5.399522115962133,6.52320904159391,7.210931838583057,8.906069346459958,-64.0
O=[N+]([O-])c1c(C)cccc1C(=O)O,159.7959374164243,121.89089328310695,145.8718243068486,12.122668153255107,18.20883633842561,25.438739302659975,11.869511120084377,12.319870926267656,611.3355234465455,1049.2230156487572,319.5918748328485,463.5251249496953,778.1433811757786,26.589323010102838,29.123378366944007,60.94544664155348,12.388366563060167,17.709796002092187,6.528091933716155,21.493432448117087,36.62053007266078,64.11483747168427,5.231759048926963,8.116479156209552,10.230842518655523,16.65070392294548,221.0
CCCCCCCCCCc1ccccc1,78.74953998995659,98.54107406404154,77.69954612342384,21.615491090125598,20.049212973778612,31.8770815442312,21.51815911245757,18.46865306752579,312.89817222676095,211.12628343335143,157.49907997991318,130.2853924772492,253.72366943744584,32.12429906628928,24.463379960538347,49.27053703202077,21.714126354485725,26.200098344502354,15.585276224976834,21.152666656185634,28.49327485062421,39.109395808705976,9.692867373340505,12.333183010176345,14.014021083868869,18.35375074201757,-14.0
c1cc(cc(c1)[N+](=O)[O-])C(=O)N,137.34612132550467,109.77582475384962,124.81652971354202,11.131330796046944,16.909654142224706,23.563247631964618,10.955751233825108,11.405343623584631,524.3253020780934,750.0784353484022,274.69224265100934,379.0571696525945,617.7626686268961,24.45643184220259,26.30193974757973,54.88791237692482,11.314273964412404,16.340608330220203,5.663365773546263,19.57369284531024,32.56723573224153,55.20262067215013,4.800523979901137,7.510604694257687,9.468703236140268,15.28699013581279,142.0
C[Si]1(N[Si](N[Si](N[Si](N1)(C)C)(C)C)(C)C)C,330.586410793664,123.39176508404903,0.0,0.0,0.0,0.0,27.191655742701148,19.684678939374567,661.172821587328,0.0,661.172821587328,1989.5437256119508,0.0,0.0,0.0,61.69588254202457,6.797913935675291,9.842339469687285,4.01350639288066,29.95878740717069,57.61689945394511,113.5804672723501,4.952389565391376,8.783279220188591,11.814105545371417,21.818988703751984,96.0
