SMILES,M1_alpha_ve,M1_beta_ve,M2_ve,R_ve,ABC_ve,GA_ve,H_ve,X_ve,HM1_ve,HM2_ve,F_ve,F1_ve,ReZG3_ve,AG_ve,ISI_ve,T_ve,ID_ve,ZD_ve,mM1_ve,T_ev,M_ev,F_ev,mM_ev,ID_ev,R_ev,RR_ev,Tm
O=C(OCCC)CN1C=C(I)C(=O)C(I)=C1,94.33510053423187,105.02887805610396,88.77949998633845,21.513170488538893,19.502809004858015,31.556311089900767,21.213577798711704,18.196454220995776,366.2292010411406,294.68032179213924,188.67020106846377,183.43754284763546,323.2683198276318,32.45578445116069,25.50866783281112,52.51443902805195,21.820570841497442,26.005749452835957,17.232195541716568,76.08598736651513,185.47851608199701,462.15563678209276,6.203092230896466,13.853153750119336,20.972813103676817,49.17849768675231,459.15
O=C1C=C(NC)C(=O)c2ccccc12,93.36891297619403,102.25331168210798,88.32784680247664,18.928056389667418,20.096745293346796,29.391476465326456,18.44118798752185,16.532073615860856,363.39351955734134,305.19289990108473,186.73782595238802,179.0623889250221,326.74000771706375,30.671381338562483,24.722719007165015,51.12665584105401,19.47292462962489,23.805298077114443,14.653823742245658,72.95666366565254,182.79572281415128,469.9586263616861,5.648702939668806,12.766664415081143,19.480974623539833,46.59673001329691,503.15
C=C(C(=O)O)Cl,16.384036318134964,25.23145902684307,15.626854273562444,8.084426035155701,5.672246239310861,9.865960161510374,7.969383125624868,6.308297177263656,64.02178118339484,25.15579843112584,32.76807263626993,21.78556690480688,39.94293210070507,10.137033198680653,6.149577386353974,12.615729513421535,8.202097957069297,9.01534093109734,6.9894299574742105,22.46240545085463,51.79992973439968,123.05125271565582,2.109758226202273,4.551899385058423,6.729839086577947,14.941971572488297,338.15
CC(=O)OC(OC(C)=O)c1ccccc1,70.80418206417157,88.17581270340884,67.632955033881,22.04349188247624,16.227615539946406,29.67622053485879,21.82191664774345,17.945965804818105,276.8742741961052,193.7463913954315,141.6083641283431,123.0718692298597,225.5215244823546,30.335398048741773,21.54773410059895,44.08790635170444,22.272575755464526,25.58265306894299,17.84240326687613,68.76165413293849,160.04078560934337,378.3901406944191,5.9641098614485575,13.283114649123194,19.926425996820548,45.33308861484234,319.15
c1cc(cc2ccccc12)c3ccccc3,91.80595724523509,112.2309107779414,89.34686910473772,24.12080303517551,23.012446864693814,35.77077160829564,23.976635665408395,20.675655663685266,362.30565269994554,250.92837496912685,183.61191449047018,156.9551337509446,297.48254716312397,36.23195308610426,27.685778051230365,56.11545538897072,24.266636061212044,29.376603062932084,17.146032607700263,84.51179660097704,202.2998171193907,493.8105952118999,6.909072342726034,15.629166585398792,23.66513376667339,55.02511573124748,376.65
c1cc(c(nc1)[N+](=O)[O-])O,64.44559428417344,68.68443473828485,59.121885178379216,12.53305944274636,13.514267405637282,19.517555196277982,12.2267961084665,10.990200776387724,247.13495892510528,211.66485342865786,128.8911885683468,129.59637130944472,222.98982436313395,20.511347633866492,16.383661249206884,34.342217369142425,12.85751187246016,15.83832280522645,9.077501350260972,46.8707804717811,113.03615510404859,280.83473288765435,3.927956988769614,8.761529094060808,13.196467663357971,30.51150009798097,344.15
C1Cc2c(sc(c2C#N)N)C1,76.20907377971797,82.86383333897109,73.0501486761621,14.797106075511119,15.677714932829865,23.727976173912488,14.628507122291762,13.158556465532207,298.51844491176007,257.1757005935912,152.418147559436,147.46525301810652,272.73590524061814,24.281360845666224,20.260207164105708,41.431916669485545,14.971383706720562,18.771641941265848,10.110807235763593,58.228575850599235,145.9450449112799,376.4459254366664,4.553796785816376,10.254492821187005,15.614481218773083,37.22268588860864,427.15
O=C(O)CCCCCCCC=CC=CCCCCCC,48.924795552915874,85.66083703261774,48.590295079192124,34.2796724558704,16.466592545532308,37.912981981542785,34.180835486792816,25.43277649224993,195.030181264216,64.0972829829686,97.84959110583176,56.45641966206351,111.47517643191767,38.08821860520236,21.332834355127765,42.83041851630885,34.380032836980945,36.03683539303437,32.06429903001992,75.80198503736257,152.3039486122977,308.14604189954684,9.784298581746743,19.19856016000844,26.982508224261956,53.62015961016836,264.65
Cc1cc(ccc1OC(=O)C)OC(=O)C,75.23054071706683,91.61145282926421,71.46945417731585,21.050126282784436,17.27335593828662,29.58819260768343,20.755404246509507,17.518047066947773,293.3999897887656,200.6872376281297,150.46108143413363,131.0979840239421,238.35839503391813,30.429960617179447,22.29561887196781,45.80572641463211,21.357795095172094,25.03963050906109,16.587167782208528,70.81727481732598,169.58137123265024,411.8841765683004,5.620829710946639,12.892900792829522,19.631581073535944,46.009753326937975,314.15
OC(=O)c1ccc(I)cc1,45.13884927763955,59.31019023745085,43.91872659666901,13.736195926976809,13.042160415343899,19.878641866788577,13.656647575847682,11.66830466327651,178.1151517486171,101.01298040814144,90.27769855527909,70.69218116494645,133.43399646801976,20.122902193270633,14.637459343494927,29.655095118725427,13.816730501116682,16.57539388225759,9.760959094184848,46.901481618674126,111.76979423219927,270.7300690994558,3.808587868802441,8.662734619726123,13.137455803522306,30.566496373513004,546.15
c1cc(c(cc1C(=O)CCl)O)O,59.316266225179994,73.69896745813202,56.989442538901095,16.45074469780298,14.963138479930151,23.685194008169347,16.197748534622843,13.87146413940445,232.61141752816215,149.0297936514896,118.63253245036,98.79695323190047,184.1975097098072,24.32288968843636,18.007691044235244,36.84948372906599,16.710726480649317,19.829970507526138,12.77205255419132,56.5089452594051,137.12908589249304,341.7063509482811,4.815074931330368,10.547177822148901,15.838362859649386,36.679208742925674,447.15
C=CCCCCC(=O)O,20.07149470441341,35.27144852007258,19.736994230689657,15.069278589729272,6.113869950694568,15.912981981542792,14.970441620651695,10.896121700739187,79.61697787020614,26.25578435323253,40.14298940882682,23.413233609233103,45.38880432625689,16.088218605202357,8.735487226991483,17.635724260036287,15.169638970839827,15.478901035344045,15.289788462189302,32.201734605304594,65.79005493443859,136.33653087999724,4.148618717656228,8.077977397386848,11.3452696230458,22.654772813741165,267.15
O=[N+]([O-])c1cc(C#N)ccc1O,70.75389569882552,79.57708109563735,66.11371620831599,15.341130241497712,15.841020710028067,23.568605156535583,15.06235653753127,13.375150044827487,273.73522381428296,211.00308456114357,141.50779139765103,133.56378288895078,235.7451286580528,24.45386681271036,19.20011220061556,39.788540547818684,15.634218678138783,19.181029404369596,11.011085320764009,56.65803432852058,137.73750032588222,344.0284865493074,4.737086606208659,10.489402419768366,15.802899426752038,36.73555125150306,414.15
CC(=O)c1cc(ccc1OC)OC(F)(F)F,87.31927358167684,101.3274554160261,81.7384630530809,21.903473882273282,19.80815035270158,31.357457854697902,21.387078687410117,18.366353415063134,338.1154732695154,251.4111241297418,174.6385471633536,161.56057590388522,285.83759974117896,32.674893982702166,24.4335432229906,50.66372770801304,22.450785791330368,26.411573519644254,17.998178576178297,78.00201610255034,194.69670615646052,495.7677950284363,5.908575037313494,13.51098059061787,20.710766468579163,49.7986564849351,319.15
c1cc(c(c(c1)F)C(=O)O)N,59.442495279094295,69.30795626274426,55.02426425436344,14.893063915539262,14.334141402774065,21.579663890098534,14.596352492061905,12.605527972584879,228.93351906691532,164.88285711394448,118.88499055818858,110.95698704027996,190.28170904366897,22.44138015615231,16.67406436884244,34.65397813137214,15.20637312270341,18.095825683692606,11.471681990636524,52.485197777662975,129.15414578998542,327.7389544968003,4.214463239479804,9.499482664518855,14.404868113016517,33.85071726655622,439.15
O=C1OC(=NC1=Cc1ccc(N(C)C)cc1)c1ccccc1,148.09429971906025,163.07424393441556,140.0478371071062,29.910719953104294,32.35301517549966,47.26088284524809,29.420350016740812,26.43805321166288,576.284273652333,478.4533838697704,296.1885994381207,285.3418650336618,514.6234923022226,48.79972642952345,39.584154136481786,81.53712196720784,30.443620809104967,37.85636166720974,20.922288449134925,114.94699613189778,280.07486083564686,694.1257811518077,8.814500904883849,20.39463061485192,31.220630223818475,74.11834007175274,478.15
Cc1cc(=O)oc2c1ccc(c2)N,82.26263272054076,93.82819260609776,79.42913585474483,17.390204562699843,18.974399404494047,27.720612597238606,17.19975515057038,15.461797165131292,323.38353715057127,251.27635695839228,164.5252654410816,150.22792781894753,281.34700773788285,28.289254976273863,23.023378345084577,46.91409630304888,17.588035903067684,22.041308212978514,11.709378251385257,69.07469348813405,173.14177785050776,440.6973371372079,4.835060227732078,11.53817623524275,17.936760095069445,43.88925565796236,500.15
CCOC(=O)C(C#N)NC(=O)C,55.33166593974201,64.6881445505939,49.675800787964675,17.16288029792951,11.350587572277686,21.452659224935,16.763146558273995,13.379649125879517,210.0149334554134,155.9922628283371,110.66333187948399,107.51758867677366,174.80324106944408,22.58080510698521,15.333983639006998,32.34407227529696,17.584915320815796,19.27772851094759,16.408233327209217,48.89202469193822,112.44528784442434,266.3883409732973,5.024968779917324,10.292118611214987,14.970463680084418,32.646752472350656,402.15
O=C(O)CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CC(O)C21C,228.0638373666582,222.3987523223061,212.62674221639674,35.4966752958388,40.12728365319864,58.87095863372857,34.834379972452126,32.02644698796211,881.3811591661103,959.0862812187653,456.12767473331644,507.08825574657175,894.522637269611,61.18945125703045,53.56442674055626,111.19937616115308,36.194804006041174,45.95390385932537,24.294217603928868,152.5774226229473,403.82113640550864,1112.2252849712945,10.37116757489405,24.513355632010434,38.17503918814264,95.20964533406053,460.15
N#CC(=Cc1c[nH0]ccc1)C1N=C2C=CC=CC2=N1,131.28568052342914,142.6664599032961,126.21562424083328,26.57151401980224,27.00708479563191,41.616298357994765,26.340139102626402,23.334151174286863,515.0026095285248,471.2608538131673,262.5713610468583,260.599212695423,481.2363964240535,42.39114433253439,34.990313410929694,71.33322995164806,26.807479010116246,33.223539155439575,18.46448907253731,99.20378978091767,239.09211842329404,587.0521046222852,8.050283985257531,18.173605705303178,27.549677357545004,64.37982882707458,502.15
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCCC2,143.38192870649786,137.04099798713324,127.9986449868741,24.067568897404442,23.754389472562927,36.93902751087331,23.39191993567196,20.806598001916466,542.7611473867439,581.7311339202674,286.76385741299555,338.302107467568,546.0301852518378,39.120337614983285,32.34359338554258,68.52049899356663,24.786428973868396,30.06662063213961,19.061598115007797,92.87636536915225,238.10931372738025,639.8671511079064,7.321340898940141,16.29951346940082,24.74246938946568,59.05492376226536,447.15
O=[N+]([O-])c1cccc(NN=C(C#N)C(=O)OCC)c1,111.68241342101732,124.8737732391318,105.14708188544768,25.44458707342316,23.99773152982621,37.31169130187104,24.948367956214305,21.53202279282596,433.6589906129299,350.7627643707505,223.36482684203474,212.27285377709148,381.99770840502987,38.72348090360944,30.189035835976973,62.43688661956587,25.965419777745286,30.895850682563292,20.569376021437453,87.54567179654899,207.42643436965514,503.7817183205628,7.905425073941099,17.026456617500585,25.32939201329311,57.46313260574767,429.15
Clc1cc2NC(N(C(=O)c2cc1[S+2]([O-])([O-])N)c1ccccc1C)C,221.7084338233185,201.1871341913485,198.48868877173564,29.62575227472438,35.47188817643854,50.8400239622447,28.98721487064575,27.201176651875123,840.3942451901081,980.8855103446633,443.416867646637,563.2808558840031,884.7188520752663,53.21841847510273,47.86924368753327,100.59356709567422,30.295124471793624,39.118572520635304,19.793338141064364,133.2055478474047,349.67813033128965,939.5540579812675,8.547735316039185,20.81742845726221,32.797237054947495,82.9677265566845,525.15
c1cc2c(cc1Cl)C=C(CO2)C(=O)O,82.46635846492781,97.75976706371878,80.54356474010328,19.01807332010371,20.06666658933245,29.803115462386337,18.88597397740089,16.775898065889102,326.0198464100622,235.2552645098251,164.93271692985564,143.39014015964548,274.325691461193,30.199172660709245,24.136830666481774,48.879883531859385,19.151738273363904,23.84588474554743,12.766702166541585,72.52197202219264,178.22720555346027,445.12280803605427,5.396298306044822,12.618382781196967,19.415900331835086,46.54726622000928,516.15
CC=3C[C@@]2(C[C@H]1CC[C@@H]2CN1C)OC(=O)C=3,137.57873344169195,135.54895485837966,128.16693677427648,20.471674570939264,24.873664899928123,35.28882438902789,20.034684235662336,18.873221310928336,531.491340431937,529.5732674757502,275.1574668833839,296.74042077546727,521.0743198710801,36.775028235967504,32.636248648509884,67.7744774291898,20.94947538439785,27.123816824185614,13.556746541139539,91.862814986141,239.7543239601385,640.0290158432169,5.907829201369124,14.425667733798385,22.725923107873427,57.34592868429246,327.65
CCCCC(CC)CO,23.4772804430493,36.95184376296343,21.98928375734673,15.222225825522099,5.332411343863453,15.672110857657431,14.874022005977722,10.809648013648488,90.93312840079204,37.60809928654467,46.954560886098584,32.11022723327201,57.1769494944327,16.33899151294283,8.902825355423875,18.475921881481714,15.583141218519861,15.54263590090644,17.28022498653328,31.611291481994577,65.36048917141304,140.61863059999493,4.735380846062194,8.499864902459692,11.591038274126442,22.3561849639359,197.15
Oc1cc(C)c(Cl)cc1[N+]([O-])=O,75.54821743664311,82.56717356931203,70.1826741401165,14.699259958537757,16.682401605956237,23.449127208645894,14.32037713423205,13.066276976851121,291.46178315351915,230.82566966768695,151.09643487328626,144.9809712969009,255.02932012784646,24.582085099731987,19.801966944801315,41.283586784656016,15.099590482288043,18.829063514259108,10.440445160416733,58.514848142687676,146.51688538176828,376.4746114812111,4.364850176510741,10.107001557947799,15.524129385158606,37.34982374372011,406.15
O=C(OC)C1=C(NC(C)=C(C(=O)OC)C1c1ccccc1)C,151.72179994233758,157.65299667369027,141.38572566762588,30.18473357400009,28.437550575101447,44.88640815471172,29.289623536847085,25.674207477382016,586.2150512199271,578.8723617323559,303.4435998846753,319.38912227474,565.2999026473373,47.18149106372474,37.821876336501376,78.82649833684516,31.144790629478017,37.06989163045535,25.35668750623247,110.79848980483585,277.25599026761347,716.677942619455,9.085932137179379,19.95251233896024,30.120114467774954,71.02609781722245,471.15
c1ccc2c(c1)COC2=O,61.93732788879807,71.8406182923501,59.4185854165567,14.116365550922634,14.535761497231096,21.77465325382729,13.975360236481572,12.340990766901593,242.71182661070955,181.56241233895128,123.87465577759616,112.21330351009819,207.01687492301883,22.22945167456024,17.588909607837515,35.92030914617506,14.259939261802597,17.58723332766408,9.767131643698592,52.449542818325774,127.82022324784563,318.4563482898389,4.120429507627199,9.426128336044178,14.363254786434387,33.87688217660249,347.15
O=C1OC=2CCCCC=2C(c2ccccc2)C1(C)C,140.24121542195692,146.5845034397223,133.11300923105887,26.138250656950834,27.480763783940443,41.42550295273413,25.7895399094107,23.072806753786153,546.7084493060315,537.8942270207408,280.4824308439139,290.32714259010305,527.6588477097602,42.596277263558946,35.657173449034794,73.29225171986121,26.50044487673475,32.97038783178316,18.262626072895383,103.945694094376,266.06263899252787,705.1407990040184,7.512402615500996,17.51215141553531,27.01867019247364,65.80389109282271,368.15
FC(F)(Cl)C(F)(F)C(Cl)F,58.6207203649774,60.92284067482225,48.43767007936823,11.73124856649707,12.728911356752425,16.997788553652782,11.03761016641981,9.921786206798025,214.11678088869127,156.78745219077777,117.24144072995477,123.3322666941675,178.0363877732819,19.087518580235976,13.68372603640912,30.46142033741113,12.483939595908971,14.678715886037885,10.181559080952919,47.266276244809056,130.9624092034697,384.497625005444,2.9769437640737912,7.180905762275761,11.308960930216816,28.98504009212793,176.14999999999998
CC(C(C)=NOC(=O)NC)S(C)(=O)=O,78.66872475653625,87.03445646822921,71.57754813504965,16.733481168209078,17.89725382573077,25.138871483139994,16.0526997598389,14.38561436630073,300.4925457831719,226.67136995305597,157.3374495130725,149.71180516276394,255.8955603527085,26.952694085218244,20.568804728804967,43.517228234114604,17.493844010725105,20.943994003210346,13.986076900595595,63.176717863810026,159.36784124257113,416.12942270956427,4.9934507662397145,11.145347208887092,16.93270189901905,40.33160818164406,360.15
COc1ccc(cc1OC)CC#N,62.55565596175198,77.59147396076732,59.49505923555331,19.147381994910784,14.135863392874374,25.436667235294685,18.593123418805952,15.411564538168983,244.10143039461065,163.2782822911128,125.11131192350396,105.88867258714158,195.89088814173041,26.610107288237753,18.770590044615965,38.795736980383666,19.751973114436584,22.228153773277796,17.987971345467464,58.228699305863735,135.8785664242034,327.79320555188394,6.034179458345497,12.189826284448053,17.686979716770818,38.69051560814451,337.15
c1ccc2c(c1)NC(=O)CS2,69.7672351025128,78.79080147454358,66.1990218584659,15.498872665848056,15.677330282912884,23.752694514785265,15.358334434834447,13.494622949689292,271.9325139219573,218.7687522699139,139.5344702050256,133.81328397820963,239.04678355625674,24.254798430824792,19.239410664584064,39.39540073727179,15.643306354662519,19.225271718120887,10.798017695199801,56.51864551651907,135.28645908494497,329.1769667905413,4.5390604325931045,10.356233845003915,15.73422806102179,36.75540273541133,450.15
Clc1ccc(N2C(=O)C3ON=C(C(=O)c4ccccc4)C3C2=O)cc1,224.55336356846803,209.886493894567,205.02030379434348,32.95847657707659,37.37843804365619,55.11659871055686,32.50210446715879,29.867481587801365,859.1473347256234,1006.3515552291256,449.1067271369363,558.0455584831814,904.0510339774755,56.92495540248386,50.522493737506515,104.94324694728355,33.43419171281626,42.71850296738478,21.927306451877538,139.67958481573373,356.758574978097,931.863911551524,9.676054177623419,23.001730638021314,35.78164858195496,88.17612278891876,410.15
c1ncn(n1)CC(=O)O,59.90477370406099,61.838622680803994,54.30199633387466,11.535750820397103,11.629850801537449,17.59416365635021,11.301013965976743,9.990871752464061,228.41354007587123,212.6756408818039,119.80954740812197,128.86383523572277,213.9894375926136,18.423632101419223,14.723505546258842,30.919311340401997,11.780667744830046,14.364526835074084,8.493495562985538,41.3597872708695,95.9812269394156,224.9210439967469,3.511415679146298,7.911612272739294,11.918853238935961,27.251236042519945,476.15
OC(=O)c1cc(ccc1O)C(=O)O,68.94977623349676,82.45255442375586,65.86659294808956,17.10747504351199,17.14916302279094,25.708863549207962,16.918086960439556,14.772711919886945,269.6327383631726,186.92069192393012,137.89955246699355,121.31044388907804,221.6293211892308,26.29595208321993,20.14814019974007,41.22627721187793,17.29995163141556,21.068533676563398,12.119463267005036,62.86945186724857,155.61586347474642,394.11879831516285,4.760777860402166,11.00343254266633,16.86623762189486,40.31238844244893,583.15
ClCCOCCOCCCl,22.73105912538205,39.44286188562331,22.117106073290966,17.293528112591048,5.990281440682151,17.869710025842657,17.164270693102967,12.356675156714314,89.69633039734602,30.668512386448764,45.46211825076411,27.329689391793053,51.833724004430216,18.131390468893947,9.722515652278837,19.721430942811658,17.423897109471657,17.572097730329627,17.99319554423601,33.818495447761066,64.2050624476433,122.96289492345,5.299086438627787,9.698424883604387,13.1908995215257,24.63760271245645,241.65
O=C3c1ccccc1C(=O)c2c3cccc2CN,133.3965471396203,140.19834420753543,127.07966749388181,24.714552373060016,26.089630371180704,39.44586546878024,24.366068610595626,21.890094203431808,520.9524292670043,495.51123428844187,266.7930942792406,270.7712140381966,496.97933075067266,40.57112222315737,34.13224497358703,70.09917210376774,25.073877126960838,31.29042825104342,17.26152467999316,98.96772353453792,252.8065452681645,663.8940627939066,7.307400044991039,16.760193694195873,25.76952350556282,62.65121914275167,444.15
c1ccc(c(c1)/C=C/C(=O)O)Br,50.406525457160285,68.12056238817179,49.11589153723515,17.493045204168514,14.48151924117803,23.86642107338022,17.40431401871624,14.400730811581159,199.0448339887908,112.12154170025164,100.81305091432056,77.86690868837456,147.50800733527728,24.13497153738904,16.82469070565683,34.0602811940859,17.582672510486738,20.44757579154375,13.334867549322484,55.02136010035496,128.29901190900958,304.67655027394676,4.77713074879188,10.632636078810297,15.944940091907922,36.264985839333825,491.15
CC(=O)Nc1cccc(c1C(=O)O)Cl,82.5243245648395,90.66016276681714,75.41929124143967,18.964195783605042,17.049041121193422,27.45846226206199,18.632779836072963,16.005025399503086,315.8872316125583,262.3287305313195,165.04864912967903,167.47044921593513,280.03615696790445,28.568750028889465,21.715522613865353,45.330081383408576,19.311367354888834,22.95733034794827,14.608057066807513,67.08169068164051,164.71765211292018,414.5491250680181,5.230578676411864,11.968298222379255,18.253292802252997,43.20756630212966,490.15
S=C(Oc1ccc2ccccc2c1)N(C)C,97.41057251219551,111.61752587979291,90.47946410904241,21.774839573066146,23.08822847442903,33.30062951858616,21.29415633280663,18.958195933880933,375.7800732424758,266.6399330279872,194.82114502439106,178.66876254950128,312.17393165934925,34.76095995779823,26.83049872027177,55.808762939896454,22.299115166849052,27.262481437402997,15.903613965841082,80.92212536557712,196.16554492715477,484.37806295625256,6.329847925865143,14.544105945410104,22.188307515265354,52.33410387043906,363.15
Oc2ccc(C)cc2/N=N/c1ccccc1,89.5571281081103,107.2158726457369,87.7101152566866,22.725052103760646,21.678768900206947,33.78773084597058,22.569761462855347,19.48044868233323,354.5344867295939,273.51178005056636,179.1142562162207,157.98804822475532,304.290217376633,34.2162899544349,26.498850834695588,53.607936322868454,22.88356375782017,27.686241170942,16.343271799268585,78.46575558291875,184.27556451331327,440.4451462620306,6.712966841909201,14.985441508702344,22.525171922363967,51.53947068646534,381.65
